dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,observationId,featureId,featureType,featureTypeId,parameter,parameterId,result,resultId,resultUnit,resultUnitId,method,methodId,resultTime,instrumentId,instrumentType,instrumentTypeId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0005,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0005,20130419,http://linked.data.gov.au/dataset/ausplots/sv-53589,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53589,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamgd0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2013-04-19T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAANUL0002,http://linked.data.gov.au/dataset/ausplots/site-waanul0002,20140629,http://linked.data.gov.au/dataset/ausplots/sv-56945,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56945,http://linked.data.gov.au/dataset/ausplots/climate_id-waanul0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-06-29T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0015,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0015,20180705,http://linked.data.gov.au/dataset/ausplots/sv-58600,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58600,http://linked.data.gov.au/dataset/ausplots/climate_id-qdacyp0015,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-07-05T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTABRT0002,http://linked.data.gov.au/dataset/ausplots/site-ntabrt0002,20120321,http://linked.data.gov.au/dataset/ausplots/sv-53617,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53617,http://linked.data.gov.au/dataset/ausplots/climate_id-ntabrt0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2012-03-21T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0001,http://linked.data.gov.au/dataset/ausplots/site-satflb0001,20180924,http://linked.data.gov.au/dataset/ausplots/sv-58672,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58672,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,507.489,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2018-09-24T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0026,http://linked.data.gov.au/dataset/ausplots/site-satflb0026,20181109,http://linked.data.gov.au/dataset/ausplots/sv-58678,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58678,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0026,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,785.498,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2018-11-09T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0022,http://linked.data.gov.au/dataset/ausplots/site-qdagup0022,20130716,http://linked.data.gov.au/dataset/ausplots/sv-53484,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53484,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0022,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,929.831,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-07-16T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0001,http://linked.data.gov.au/dataset/ausplots/site-qdagup0001,20130616,http://linked.data.gov.au/dataset/ausplots/sv-53526,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53526,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,539.801,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-06-16T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAGFU0017,http://linked.data.gov.au/dataset/ausplots/site-ntagfu0017,20120517,http://linked.data.gov.au/dataset/ausplots/sv-53664,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53664,http://linked.data.gov.au/dataset/ausplots/climate_id-ntagfu0017,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,742.026,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2012-05-17T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASMDD0004,http://linked.data.gov.au/dataset/ausplots/site-sasmdd0004,20150423,http://linked.data.gov.au/dataset/ausplots/sv-56997,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-56997,http://linked.data.gov.au/dataset/ausplots/climate_id-sasmdd0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,244.295,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2015-04-23T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0001,http://linked.data.gov.au/dataset/ausplots/site-satflb0001,20120813,http://linked.data.gov.au/dataset/ausplots/sv-53698,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53698,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,507.489,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2012-08-13T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGAW0002,http://linked.data.gov.au/dataset/ausplots/site-saagaw0002,20150218,http://linked.data.gov.au/dataset/ausplots/sv-56993,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-56993,http://linked.data.gov.au/dataset/ausplots/climate_id-saagaw0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,241.816,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2015-02-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0017,http://linked.data.gov.au/dataset/ausplots/site-ntassd0017,20130321,http://linked.data.gov.au/dataset/ausplots/sv-53561,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53561,http://linked.data.gov.au/dataset/ausplots/climate_id-ntassd0017,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,151.951,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-03-21T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0005,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0005,20130419,http://linked.data.gov.au/dataset/ausplots/sv-53589,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53589,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamgd0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,407.728,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-04-19T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAASWA0004,http://linked.data.gov.au/dataset/ausplots/site-waaswa0004,20160929,http://linked.data.gov.au/dataset/ausplots/sv-58499,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58499,http://linked.data.gov.au/dataset/ausplots/climate_id-waaswa0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,657.3,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2016-09-29T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0016,http://linked.data.gov.au/dataset/ausplots/site-ntassd0016,20130322,http://linked.data.gov.au/dataset/ausplots/sv-53566,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53566,http://linked.data.gov.au/dataset/ausplots/climate_id-ntassd0016,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,155.223,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-03-22T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0019,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0019,20180709,http://linked.data.gov.au/dataset/ausplots/sv-58604,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58604,http://linked.data.gov.au/dataset/ausplots/climate_id-qdacyp0019,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,1919.52,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2018-07-09T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAYAL0005,http://linked.data.gov.au/dataset/ausplots/site-waayal0005,20190730,http://linked.data.gov.au/dataset/ausplots/sv-58781,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58781,http://linked.data.gov.au/dataset/ausplots/climate_id-waayal0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,261.053,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2019-07-30T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAMDD0010,http://linked.data.gov.au/dataset/ausplots/site-saamdd0010,20110620,http://linked.data.gov.au/dataset/ausplots/sv-53700,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53700,http://linked.data.gov.au/dataset/ausplots/climate_id-saamdd0010,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,274.603,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2011-06-20T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0011,http://linked.data.gov.au/dataset/ausplots/site-ntafin0011,20160306,http://linked.data.gov.au/dataset/ausplots/sv-58019,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58019,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0011,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,284.951,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2016-03-06T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAACOO0012,http://linked.data.gov.au/dataset/ausplots/site-waacoo0012,20140305,http://linked.data.gov.au/dataset/ausplots/sv-53462,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53462,http://linked.data.gov.au/dataset/ausplots/climate_id-waacoo0012,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,293.418,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2014-03-05T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0018,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0018,20180708,http://linked.data.gov.au/dataset/ausplots/sv-58603,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58603,http://linked.data.gov.au/dataset/ausplots/climate_id-qdacyp0018,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,1798.75,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2018-07-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATSTP0001,http://linked.data.gov.au/dataset/ausplots/site-satstp0001,20130810,http://linked.data.gov.au/dataset/ausplots/sv-53557,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53557,http://linked.data.gov.au/dataset/ausplots/climate_id-satstp0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,176.478,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-08-10T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAGFU0025,http://linked.data.gov.au/dataset/ausplots/site-ntagfu0025,20120610,http://linked.data.gov.au/dataset/ausplots/sv-53672,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53672,http://linked.data.gov.au/dataset/ausplots/climate_id-ntagfu0025,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,739.613,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2012-06-10T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0011,http://linked.data.gov.au/dataset/ausplots/site-ntafin0011,20111020,http://linked.data.gov.au/dataset/ausplots/sv-53631,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53631,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0011,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,284.951,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2011-10-20T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0001,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0001,20130417,http://linked.data.gov.au/dataset/ausplots/sv-53586,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53586,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamgd0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,404.182,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2013-04-17T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0022,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0022,20140809,http://linked.data.gov.au/dataset/ausplots/sv-56985,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-56985,http://linked.data.gov.au/dataset/ausplots/climate_id-nsamdd0022,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,392.683,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2014-08-09T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASMDD0003,http://linked.data.gov.au/dataset/ausplots/site-sasmdd0003,20120923,http://linked.data.gov.au/dataset/ausplots/sv-57065,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-57065,http://linked.data.gov.au/dataset/ausplots/climate_id-sasmdd0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,248.062,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2012-09-23T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASMDD0008,http://linked.data.gov.au/dataset/ausplots/site-sasmdd0008,20120308,http://linked.data.gov.au/dataset/ausplots/sv-57062,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-57062,http://linked.data.gov.au/dataset/ausplots/climate_id-sasmdd0008,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,243.014,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2012-03-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAGCOO0002,http://linked.data.gov.au/dataset/ausplots/site-wagcoo0002,20121009,http://linked.data.gov.au/dataset/ausplots/sv-53614,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53614,http://linked.data.gov.au/dataset/ausplots/climate_id-wagcoo0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,307.1,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2012-10-09T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAVIB0001,http://linked.data.gov.au/dataset/ausplots/site-waavib0001,20160605,http://linked.data.gov.au/dataset/ausplots/sv-58494,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58494,http://linked.data.gov.au/dataset/ausplots/climate_id-waavib0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,803.137,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2016-06-05T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAMAC0001,http://linked.data.gov.au/dataset/ausplots/site-ntamac0001,20141006,http://linked.data.gov.au/dataset/ausplots/sv-53574,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-53574,http://linked.data.gov.au/dataset/ausplots/climate_id-ntamac0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,295.189,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2014-10-06T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0024,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0024,20180713,http://linked.data.gov.au/dataset/ausplots/sv-58609,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-precipitation_annual_mean-58609,http://linked.data.gov.au/dataset/ausplots/climate_id-qdacyp0024,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,precipitation annual mean,http://linked.data.gov.au/def/tern-cv/cb2a4d5a-090c-431a-88fe-72afe197c35d,1683.52,N/A,Millimetre,http://qudt.org/vocab/unit/MilliM,ANUclimate derived rainfall data,http://linked.data.gov.au/def/tern-cv/08ce2308-bfc5-4f53-bd79-1dd36cca7291,2018-07-13T00:00:00Z,N/A,N/A,N/A
